Scheme Code;ISIN Div Payout/ ISIN Growth;ISIN Div Reinvestment;Scheme Name;Net Asset Value;Date
 
Open Ended Schemes(Debt Scheme - Banking and PSU Fund)
 
Aditya Birla Sun Life Mutual Fund
140116;INF789FA1U46;INF789FA1U53;UTI Banking & PSU Fund - Regular Plan - Annual IDCW;12.5847;01-Mar-2024
133971;INF789FA1U61;INF789FA1U79;UTI Banking & PSU Fund - Regular Plan - Flexi IDCW;13.2387;01-Mar-2024
139407;INF789FA1U20;INF789FA1U38;UTI Banking & PSU Fund - Regular Plan - Half-Yearly IDCW;13.1835;01-Mar-2024
136110;INF789FC1HC5;INF789FC1HD3;UTI Banking & PSU Fund - Regular Plan - Monthly IDCW;12.6813;01-Mar-2024
126941;INF789F012Z3;INF789F013Z1;UTI Banking & PSU Fund - Regular Plan - Quarterly IDCW;13.5477;01-Mar-2024
126939;INF789F014Z9;-;UTI Banking & PSU Fund- Regular Plan - Growth Option;19.7416;01-Mar-2024
 
Open Ended Schemes(Debt Scheme - Corporate Bond Fund)
 
Aditya Birla Sun Life Mutual Fund
 
119533;INF209K01S38;-;Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan;102.5241;01-Mar-2024
103178;INF209K01785;-;Aditya Birla Sun Life Corporate Bond Fund - Growth - Regular Plan;101.0546;01-Mar-2024
124832;INF209KA1KT0;-;Aditya Birla Sun Life Corporate Bond Fund -DIRECT - IDCW;10.8619;01-Mar-2024
119532;INF209K01N90;INF209KA1KU8;Aditya Birla Sun Life Corporate Bond Fund -DIRECT - MONTHLY IDCW;12.5141;01-Mar-2024
124833;INF209KA1KS2;-;Aditya Birla Sun Life Corporate Bond Fund -REGULAR - IDCW;12.2289;01-Mar-2024
103183;INF209K01983;INF209K01DL8;Aditya Birla Sun Life Corporate Bond Fund -REGULAR - MONTHLY IDCW;12.3515;01-Mar-2024
103177;-;-;Aditya Birla Sun Life Income Fund-Plan A(Dividend);11.7535;11-Feb-2011
103179;-;INF209K01DI4;Aditya Birla Sun Life Income Fund-Plan D(54EA Dividend);10.6457;11-Feb-2011
103180;-;-;Aditya Birla Sun Life Income Fund-Plan E(54EA Growth);35.2986;11-Feb-2011
103181;-;-;Aditya Birla Sun Life Income Fund-PLan F(54EB Dividend);15.5708;11-Feb-2011
103182;-;-;Aditya Birla Sun Life Income Fund-Plan G(54EB Growth);35.0763;11-Feb-2011
 
Axis Mutual Fund
 
141586;INF846K01ZN6;-;Axis Corporate Debt Fund - Direct Plan - Daily IDCW;10.2348;01-Mar-2024
141590;INF846K01ZQ9;INF846K01ZR7;Axis Corporate Debt Fund - Direct Plan - Monthly IDCW;10.2007;01-Mar-2024
141591;INF846K01ZS5;INF846K01ZT3;Axis Corporate Debt Fund - Direct Plan - Regular IDCW;13.6285;01-Mar-2024
141587;INF846K01ZO4;INF846K01ZP1;Axis Corporate Debt Fund - Direct Plan - Weekly IDCW;10.3746;01-Mar-2024
141588;INF846K01ZM8;-;Axis Corporate Debt Fund - Direct Plan Growth;16.0637;01-Mar-2024
141589;INF846K01ZV9;-;Axis Corporate Debt Fund - Regular Plan - Daily IDCW;10.2347;01-Mar-2024
141594;INF846K01ZY3;INF846K01ZZ0;Axis Corporate Debt Fund - Regular Plan - Monthly IDCW;10.1972;01-Mar-2024
141595;INF846K01A03;INF846K01A11;Axis Corporate Debt Fund - Regular Plan - Regular IDCW;12.9078;01-Mar-2024
141592;INF846K01ZW7;INF846K01ZX5;Axis Corporate Debt Fund - Regular Plan - Weekly IDCW;10.2558;01-Mar-2024
141593;INF846K01ZU1;-;Axis Corporate Debt Fund - Regular Plan Growth;15.2945;01-Mar-2024
 
Bandhan Mutual Fund
 
139201;INF194KA1T34;INF194KA1T42;BANDHAN Corporate Bond Fund - Direct Annual IDCW;10.8360;01-Mar-2024
135916;INF194KA1M23;-;BANDHAN Corporate Bond Fund - Direct Growth;17.7181;01-Mar-2024
139200;INF194KA1T00;INF194KA1T18;BANDHAN Corporate Bond Fund - Direct Half Yearly IDCW;11.6947;01-Mar-2024
139198;INF194KA1S43;INF194KA1S50;BANDHAN Corporate Bond Fund - Direct Monthly IDCW;10.3398;01-Mar-2024
135917;INF194KA1M31;INF194KA1M49;BANDHAN Corporate Bond Fund - Direct Periodic IDCW;11.7549;01-Mar-2024
139199;INF194KA1S76;INF194KA1S84;BANDHAN Corporate Bond Fund - Direct Quarterly IDCW;10.5316;01-Mar-2024
139204;INF194KA1S19;INF194KA1S27;BANDHAN Corporate Bond Fund - Regular Annual IDCW;10.8021;01-Mar-2024
135914;INF194KA1L81;-;BANDHAN Corporate Bond Fund - Regular Growth;17.2804;01-Mar-2024
139203;INF194KA1R85;INF194KA1R93;BANDHAN Corporate Bond Fund - Regular Half Yearly IDCW;11.0715;01-Mar-2024
139202;INF194KA1R28;INF194KA1R36;BANDHAN Corporate Bond Fund - Regular Monthly IDCW;10.5932;01-Mar-2024
135915;INF194KA1L99;INF194KA1M07;BANDHAN Corporate Bond Fund - Regular Periodic IDCW;11.6492;01-Mar-2024
139205;INF194KA1R51;INF194KA1R69;BANDHAN Corporate Bond Fund - Regular Quarterly IDCW;10.5707;01-Mar-2024
 
Baroda BNP Paribas Mutual Fund
 
150230;INF251K01EN4;INF251K01EO2;BARODA BNP PARIBAS Corporate Bond Fund - Defunct Plan - Annual-IDCW Option;10.9811;01-Mar-2024
150229;INF251K01EI4;-;BARODA BNP PARIBAS Corporate Bond Fund - Defunct Plan - Growth Option;28.3824;01-Mar-2024
150231;INF251K01EJ2;INF251K01EK0;BARODA BNP PARIBAS Corporate Bond Fund - Defunct Plan - Monthly-IDCW Option;10.1927;01-Mar-2024
150228;INF251K01EL8;INF251K01EM6;BARODA BNP PARIBAS Corporate Bond Fund - Defunct Plan - Quarterly-IDCW Option;10.3078;01-Mar-2024
150236;INF251K01GU4;INF251K01GV2;BARODA BNP PARIBAS Corporate Bond Fund - Direct Plan - Annual IDCW Option;11.1863;01-Mar-2024
150237;INF251K01GP4;-;BARODA BNP PARIBAS Corporate Bond Fund - Direct Plan - Growth Option;25.9513;01-Mar-2024
150238;INF251K01GQ2;INF251K01GR0;BARODA BNP PARIBAS Corporate Bond Fund - Direct Plan - Monthly IDCW Option;10.3081;01-Mar-2024
150239;INF251K01GS8;INF251K01GT6;BARODA BNP PARIBAS Corporate Bond Fund - Direct Plan - Quarterly IDCW Option;10.4871;01-Mar-2024
150233;INF251K01EU9;INF251K01EV7;BARODA BNP PARIBAS CORPORATE BOND FUND - Regular Plan - ANNUAL IDCW OPTION;10.9150;01-Mar-2024
150235;INF251K01EP9;-;BARODA BNP PARIBAS CORPORATE BOND FUND - Regular Plan - GROWTH OPTION;24.5239;01-Mar-2024
150234;INF251K01EQ7;INF251K01ER5;BARODA BNP PARIBAS CORPORATE BOND FUND - Regular Plan - MONTHLY IDCW OPTION;10.2270;01-Mar-2024
150232;INF251K01ES3;INF251K01ET1;BARODA BNP PARIBAS CORPORATE BOND FUND - Regular Plan - QUARTERLY IDCW OPTION;10.3209;01-Mar-2024
 
Canara Robeco Mutual Fund
 
126685;INF760K01HB2;-;CANARA ROBECO CORPORATE BOND FUND - DIRECT PLAN - GROWTH OPTION;20.9312;01-Mar-2024
126686;INF760K01HC0;INF760K01HD8;CANARA ROBECO CORPORATE BOND FUND - DIRECT PLAN - IDCW (Payout/Reinvestment);12.0354;01-Mar-2024
126687;INF760K01GY6;-;CANARA ROBECO CORPORATE BOND FUND - REGULAR PLAN - GROWTH OPTION;19.7027;01-Mar-2024
126688;INF760K01GZ3;INF760K01HA4;CANARA ROBECO CORPORATE BOND FUND - REGULAR PLAN - IDCW (Payout/Reinvestment);11.3374;01-Mar-2024
 
DSP Mutual Fund
 
144646;INF740KA1KE8;-;DSP Corporate Bond Fund - Direct - Growth;14.5732;01-Mar-2024
144647;INF740KA1KF5;INF740KA1KG3;DSP Corporate Bond Fund - Direct - IDCW;11.8993;01-Mar-2024
144651;INF740KA1KH1;INF740KA1KI9;DSP Corporate Bond Fund - Direct - IDCW - Monthly;10.4526;01-Mar-2024
144648;INF740KA1KJ7;INF740KA1KK5;DSP Corporate Bond Fund - Direct - IDCW - Quarterly ;11.3045;01-Mar-2024
144644;INF740KA1JX0;-;DSP Corporate Bond Fund - Regular - Growth;14.3725;01-Mar-2024
144650;INF740KA1JY8;INF740KA1JZ5;DSP Corporate Bond Fund - Regular - IDCW;11.8505;01-Mar-2024
144645;INF740KA1KA6;INF740KA1KB4;DSP Corporate Bond Fund - Regular - IDCW - Monthly;10.4330;01-Mar-2024
144649;INF740KA1KC2;INF740KA1KD0;DSP Corporate Bond Fund - Regular - IDCW - Quarterly ;10.6602;01-Mar-2024
 
Franklin Templeton Mutual Fund
 
119289;INF090I01KC0;-;Franklin India Corporate Debt Fund - Direct - Bonus;0.0000;08-May-2015
118569;INF090I01FW8;-;Franklin India Corporate Debt Fund - Direct - GROWTH;95.2453;01-Mar-2024
100528;INF090I01DG6;-;Franklin India Corporate Debt Fund - Growth;88.6083;01-Mar-2024
100532;INF090I01DC5;-;Franklin India Corporate Debt Fund - Monthly Bonus;0.0000;08-Jun-2015
100527;INF090I01DH4;INF090I01DI2;Franklin India Corporate Debt Fund - Plan A - Annual - IDCW;17.1424;01-Mar-2024
118570;INF090I01FX6;INF090I01FY4;Franklin India Corporate Debt Fund - Plan A - Direct - Annual - IDCW;19.2499;01-Mar-2024
118573;INF090I01FU2;INF090I01FV0;Franklin India Corporate Debt Fund - Plan A - Direct - Half yearly - IDCW;14.8872;01-Mar-2024
118571;INF090I01FQ0;INF090I01FR8;Franklin India Corporate Debt Fund - Plan A - Direct - Monthly - IDCW;16.6017;01-Mar-2024
118572;INF090I01FS6;INF090I01FT4;Franklin India Corporate Debt Fund - Plan A - Direct - Quarterly - IDCW;13.5646;01-Mar-2024
100531;INF090I01DN2;INF090I01DO0;Franklin India Corporate Debt Fund - Plan B - Half yearly - IDCW;12.8730;01-Mar-2024
100529;INF090I01DJ0;INF090I01DK8;Franklin India Corporate Debt Fund - Plan B - Monthly - IDCW;14.8461;01-Mar-2024
100530;INF090I01DL6;INF090I01DM4;Franklin India Corporate Debt Fund - Plan B - Quarterly - IDCW;12.0075;01-Mar-2024
 
HDFC Mutual Fund
 
113070;INF179K01DC2;-;HDFC Corporate Bond Fund - Growth Option;29.1199;01-Mar-2024
118987;INF179K01XD8;-;HDFC Corporate Bond Fund - Growth Option - Direct Plan;29.6598;01-Mar-2024
132848;INF179KA1D33;INF179KA1D25;HDFC Corporate Bond Fund - IDCW Option;17.6282;01-Mar-2024
132849;INF179KA1D17;-;HDFC Corporate Bond Fund - IDCW Option - Direct Plan;18.1733;01-Mar-2024
113071;INF179K01DD0;INF179K01DE8;HDFC Corporate Bond Fund - Quarterly IDCW Option;10.4462;01-Mar-2024
118986;INF179K01XB2;INF179K01XC0;HDFC Corporate Bond Fund - Quarterly IDCW Option - Direct Plan;10.2841;01-Mar-2024
 
HSBC Mutual Fund
 
151000;INF917K01VZ8;INF917K01VY1;HSBC Corporate Bond Fund - Direct Annual IDCW;12.5163;01-Mar-2024
150996;INF917K01HN3;-;HSBC Corporate Bond Fund - Direct Growth;69.5463;01-Mar-2024
150998;INF917K01HP8;INF917K01HO1;HSBC Corporate Bond Fund - Direct Quarterly IDCW;11.4333;01-Mar-2024
150997;INF917K01HR4;INF917K01HQ6;HSBC Corporate Bond Fund - Direct Semi Annual IDCW;20.4026;01-Mar-2024
151001;INF917K01WB7;INF917K01WA9;HSBC Corporate Bond Fund - Regular Annual IDCW;12.2989;01-Mar-2024
150992;INF917K01AH0;-;HSBC Corporate Bond Fund - Regular Growth;65.5841;01-Mar-2024
150993;INF917K01AF4;INF917K01AG2;HSBC Corporate Bond Fund - Regular Quarterly IDCW;11.0653;01-Mar-2024
150994;INF917K01AI8;INF917K01AJ6;HSBC Corporate Bond Fund - Regular Semi Annual IDCW;17.1237;01-Mar-2024
150995;INF917K01AK4;-;HSBC Corporate Bond Fund -Regular Plan - Bonus;24.9124;01-Mar-2024
 
ICICI Prudential Mutual Fund
 
130947;INF109KA1I84;-;ICICI Prudential Corporate Bond Fund - Bonus;14.9782;24-Apr-2020
111988;INF109K01CR9;-;ICICI Prudential Corporate Bond Fund - Daily IDCW;10.1065;16-Sep-2022
120695;INF109K013B8;-;ICICI Prudential Corporate Bond Fund - Direct Plan - Daily IDCW;10.1008;16-Sep-2022
120696;INF109K014B6;INF109K015B3;ICICI Prudential Corporate Bond Fund - Direct Plan - Fortnightly IDCW;12.1669;16-Sep-2022
120692;INF109K016B1;-;ICICI Prudential Corporate Bond Fund - Direct Plan - Growth;27.9399;01-Mar-2024
131152;INF109KA1N38;INF109KA1N20;ICICI Prudential Corporate Bond Fund - Direct Plan - Half Yearly IDCW Option;12.8827;16-Sep-2022
120697;INF109K017B9;INF109K018B7;ICICI Prudential Corporate Bond Fund - Direct Plan - Monthly IDCW;10.2244;01-Mar-2024
120694;INF109K019B5;INF109K012C8;ICICI Prudential Corporate Bond Fund - Direct Plan - Quarterly IDCW;15.2164;01-Mar-2024
120693;INF109K010C2;INF109K011C0;ICICI Prudential Corporate Bond Fund - Direct Plan - Weekly IDCW;10.2332;16-Sep-2022
111990;INF109K01SJ2;INF109K01CS7;ICICI Prudential Corporate Bond Fund - Fortnightly IDCW;10.2243;16-Sep-2022
111987;INF109K01CQ1;-;ICICI Prudential Corporate Bond Fund - Growth;26.7539;01-Mar-2024
131151;INF109KA1N12;INF109KA1N04;ICICI Prudential Corporate Bond Fund - Half Yearly IDCW Option;12.6555;16-Sep-2022
111991;INF109K01SK0;INF109K01CT5;ICICI Prudential Corporate Bond Fund - Monthly IDCW;10.3790;01-Mar-2024
111982;INF109K01CL2;-;ICICI Prudential Corporate Bond Fund - Premium Daily Dividend;10.0277;24-Apr-2020
111985;INF109K01CO6;-;ICICI Prudential Corporate Bond Fund - Premium Monthly Dividend;10.0770;04-Aug-2015
111989;INF109K01SL8;INF109K01SM6;ICICI Prudential Corporate Bond Fund - Weekly IDCW;10.3040;16-Sep-2022
111992;INF109K01SN4;INF109K01SO2;ICICI Prudential Corporate Bond Fund -Quarterly IDCW;11.0056;01-Mar-2024
111976;INF109K01CF4;-;ICICI Prudential Corporate Bond Fund Retail Daily Dividend;10.0275;24-Apr-2020
111978;INF109K01SF0;INF109K01CH0;ICICI Prudential Corporate Bond Fund Retail Fort Nightly Dividend;10.3041;24-Apr-2020
111972;INF109K01CE7;-;ICICI Prudential Corporate Bond Fund Retail Growth;22.7853;24-Apr-2020
111979;INF109K01QM0;INF109K01CI8;ICICI Prudential Corporate Bond Fund Retail Monthly Dividend;10.3008;24-Apr-2020
111980;INF109K01FQ4;INF109K01CJ6;ICICI Prudential Corporate Bond Fund Retail Quarterly Dividend;10.9335;24-Apr-2020
111977;INF109K01SE3;INF109K01CG2;ICICI Prudential Corporate Bond Fund Retail Weekly Dividend;10.2202;24-Apr-2020
 
Invesco Mutual Fund
 
106179;INF205K01QX3;INF205K01QY1;Invesco India Corporate Bond Fund - Annual IDCW (Payout / Reinvestment);1759.9325;01-Mar-2024
120500;INF205K01RA9;INF205K01RB7;Invesco India Corporate Bond Fund - Direct Plan - Annual IDCW (Payout / Reinvestment);1305.5756;01-Mar-2024
120499;INF205K01RD3;INF205K01RE1;Invesco India Corporate Bond Fund - Direct Plan - Discretionary IDCW (Payout / Reinvestment);3038.7735;01-Mar-2024
120497;INF205K01RF8;-;Invesco India Corporate Bond Fund - Direct Plan - Growth;3037.8139;01-Mar-2024
120496;INF205K01RG6;INF205K01RH4;Invesco India Corporate Bond Fund - Direct Plan - Monthly IDCW (Payout / Reinvestment);1255.5916;01-Mar-2024
120501;INF205K01RI2;INF205K01RJ0;Invesco India Corporate Bond Fund - Direct Plan - Quarterly IDCW (Payout / Reinvestment);1231.3161;01-Mar-2024
116109;INF205K01RK8;INF205K01RL6;Invesco India Corporate Bond Fund - Discretionary IDCW (Payout / Reinvestment);2992.0103;01-Mar-2024
106177;INF205K01RM4;-;Invesco India Corporate Bond Fund - Growth;2849.6509;01-Mar-2024
106171;INF205K01RN2;INF205K01RO0;Invesco India Corporate Bond Fund - Monthly IDCW (Payout / Reinvestment);1633.3253;01-Mar-2024
106172;INF205K01RP7;INF205K01RQ5;Invesco India Corporate Bond Fund - Quarterly IDCW (Payout / Reinvestment);1162.7467;01-Mar-2024
 
Kotak Mahindra Mutual Fund
 
133770;-;-;Kotak Coporate Bond Fund- Retail Plan-Growth Option;2034.9063;21-Oct-2016
133791;INF178L01BY0;-;Kotak Corporate Bond Fund- Direct Plan- Growth Option;3510.7223;01-Mar-2024
133792;INF178L01BZ7;-;Kotak Corporate Bond Fund- Direct Plan- Monthly Payout of Income Distribution cum capital withdrawal option;1076.1802;01-Mar-2024
133772;INF178L01921;-;Kotak Corporate Bond Fund- Institutional Plan-Growth Option;2090.4924;21-Oct-2016
133782;INF178L01BO1;-;Kotak Corporate Bond Fund- Regular Plan-Growth Option;3377.2477;01-Mar-2024
133787;INF178L01BQ6;INF178L01BP8;Kotak Corporate Bond Fund- Regular Plan-Monthly Dividend Option;1100.1769;01-Mar-2024
133777;INF178L01BR4;-;Kotak Corporate Bond Fund- Regular Plan-Quarterly Dividend Option;1066.6837;15-Sep-2017
133779;INF178L01855;-;Kotak Corporate Bond Fund- Retail Plan- Monthly Dividend Option;1040.0538;21-Oct-2016
133771;INF178L01897;-;Kotak Corporate Bond Fund- Retail Plan- Weekly Dividend Option;1052.3061;21-Oct-2016
133783;-;-;Kotak Corporate Bond Fund- Retail Plan-Daily Dividend Option;1052.6393;21-Oct-2016
133776;INF178L01BU8;-;Kotak Corporate Bond Fund- Standard Plan-Daily Dividend Option;1052.7994;21-Oct-2016
133786;-;INF178L01BT0 ;Kotak Corporate Bond Fund- Standard Plan-Weekly Dividend Option;1202.9939;21-Oct-2016
 
Mirae Asset Mutual Fund
 
148755;INF769K01HD9;-;Mirae Asset Corporate Bond Fund Direct Growth Plan;11.6130;01-Mar-2024
148756;INF769K01HC1;INF769K01HE7;Mirae Asset Corporate Bond Fund Direct IDCW;11.6110;01-Mar-2024
148757;INF769K01HA5;-;Mirae Asset Corporate Bond Fund Regular Growth;11.4615;01-Mar-2024
148758;INF769K01GZ4;INF769K01HB3;Mirae Asset Corporate Bond Fund Regular IDCW;11.4613;01-Mar-2024
 
Nippon India Mutual Fund
 
109472;-;INF204K01EG7;NIPPON INDIA CORPORATE BOND FUND - DAILY IDCW Option;17.0959;01-Mar-2024
118808;-;INF204K01C23;NIPPON INDIA CORPORATE BOND FUND - DIRECT Plan - DAILY IDCW Option;17.0959;01-Mar-2024
125266;INF204KA1EO9;INF204KA1EP6;NIPPON INDIA CORPORATE BOND FUND - DIRECT Plan - IDCW Option;17.7372;01-Mar-2024
118809;INF204K01C56;INF204K01C64;NIPPON INDIA CORPORATE BOND FUND - DIRECT Plan - MONTHLY IDCW Option;11.6816;01-Mar-2024
118811;INF204K01C72;INF204K01C80;NIPPON INDIA CORPORATE BOND FUND - DIRECT Plan - QUARTERLY IDCW Option;12.1406;01-Mar-2024
118812;INF204K01C31;INF204K01C49;NIPPON INDIA CORPORATE BOND FUND - DIRECT Plan - WEEKLY IDCW Option;17.1071;01-Mar-2024
118807;INF204K01D63;-;Nippon India Corporate Bond Fund - Direct Plan Growth Plan - Bonus;39.9644;01-Mar-2024
118814;INF204K01C15;-;Nippon India Corporate Bond Fund - Direct Plan Growth Plan - Growth Option;55.9757;01-Mar-2024
100859;INF204KA12N8;-;Nippon India Corporate Bond Fund - Growth Plan - Bonus Option;38.2830;01-Mar-2024
100856;INF204K01EF9;-;Nippon India Corporate Bond Fund - Growth Plan - Growth Option;53.6033;01-Mar-2024
125267;INF204KA1EM3;INF204KA1EN1;NIPPON INDIA CORPORATE BOND FUND - IDCW Option;17.1730;01-Mar-2024
100857;INF204K01EJ1;INF204K01EK9;NIPPON INDIA CORPORATE BOND FUND - MONTHLY IDCW Option;11.5568;01-Mar-2024
100858;INF204K01EL7;INF204K01EM5;NIPPON INDIA CORPORATE BOND FUND - QUARTERLY IDCW Option;11.9878;01-Mar-2024
109473;INF204K01EH5;INF204K01EI3;NIPPON INDIA CORPORATE BOND FUND - WEEKLY IDCW Option;17.1066;01-Mar-2024
 
PGIM India Mutual Fund
 
138317;INF223J01CY6;INF223J01CZ3;PGIM India Corporate Bond Fund - Annual Dividend;10.8732;01-Mar-2024
138329;INF223J01OM6;-;PGIM India Corporate Bond Fund - Direct Plan - Annual Dividend;16.5755;01-Mar-2024
138330;INF223J01OO2;-;PGIM India Corporate Bond Fund - Direct Plan - Growth;42.9012;01-Mar-2024
138331;INF223J01OP9;-;PGIM India Corporate Bond Fund - Direct Plan - Monthly Dividend;15.0035;01-Mar-2024
138332;INF223J01OR5;INF223J01OS3;PGIM India Corporate Bond Fund - Direct Plan - Quarterly Dividend;13.1048;01-Mar-2024
138318;INF223J01DB2;-;PGIM India Corporate Bond Fund - Growth;38.8735;01-Mar-2024
138316;INF223J01DC0;INF223J01DD8;PGIM India Corporate Bond Fund - Monthly Dividend;12.9396;01-Mar-2024
138323;INF223J01CQ2;-;PGIM India Corporate Bond Fund - Premium Plus Plan - Growth;21.588;21-Jan-2022
138315;INF223J01DE6;INF223J01DF3;PGIM India Corporate Bond Fund - Quarterly Dividend;11.5495;01-Mar-2024
138336;INF223J01WZ1;-;PGIM India Premier Bond Fund - Annual Bonus;24.9334;01-Aug-2016
138324;INF223J01DA4;-;PGIM India Premier Bond Fund - Bonus;15.2260;01-Aug-2016
138333;INF223J01WG1;-;PGIM India Premier Bond Fund - Direct Plan - Half-Yearly Bonus;13.2164;01-Aug-2016
138334;INF223J01WF3;-;PGIM India Premier Bond Fund - Half-Yearly Bonus;13.5688;24-May-2019
 
SBI Mutual Fund
 
146215;INF200KA1YR4;-;SBI Corporate Bond Fund - Direct Plan - Growth;14.2394;01-Mar-2024
146212;INF200KA1YS2;INF200KA1YT0;SBI Corporate Bond Fund - Direct Plan - Monthly Income Distribution cum Capital Withdrawal Option (IDCW);13.4405;01-Mar-2024
146216;INF200KA1YU8;INF200KA1YV6;SBI Corporate Bond Fund - Direct Plan - Quarterly Income Distribution cum Capital Withdrawal Option (IDCW);13.8427;01-Mar-2024
146207;INF200KA1YM5;-;SBI Corporate Bond Fund - Regular Plan - Growth;13.9019;01-Mar-2024
146208;INF200KA1YN3;INF200KA1YO1;SBI Corporate Bond Fund - Regular Plan - Monthly Income Distribution cum Capital Withdrawal Option (IDCW);13.1205;01-Mar-2024
146210;INF200KA1YP8;INF200KA1YQ6;SBI Corporate Bond Fund - Regular Plan - Quarterly Income Distribution cum Capital Withdrawal Option (IDCW);13.5072;01-Mar-2024
 
Sundaram Mutual Fund
 
119628;-;INF903J01PD9;Sundaram Banking and PSU Debt Fund Direct Plan - Weekly Reinvestment of Income Distribution cum Capital Withdrawal (IDCW);12.7083;01-Mar-2024
119631;INF903J01OX0;INF903J01OZ5;Sundaram Corporate Bond Fund Direct Plan - Annual Income Distribution cum Capital Withdrawal (IDCW);16.8157;01-Mar-2024
119621;INF903J01NR4;-;Sundaram Corporate Bond Fund Direct Plan - Growth;37.1541;01-Mar-2024
119624;INF903J01OW2;INF903J01OY8;Sundaram Corporate Bond Fund Direct Plan - Half yearly Income Distribution cum Capital Withdrawal (IDCW);16.7186;01-Mar-2024
119622;INF903J01NS2;INF903J01NT0;Sundaram Corporate Bond Fund Direct Plan - Monthly Income Distribution cum Capital Withdrawal (IDCW);16.6322;01-Mar-2024
119630;INF903J01NU8;INF903J01NV6;Sundaram Corporate Bond Fund Direct Plan - Quarterly Income Distribution cum Capital Withdrawal (IDCW);18.4568;01-Mar-2024
100788;INF903J01IA0;INF903J01IE2;Sundaram Corporate Bond Fund Regular Plan - Annual Income Distribution cum Capital Withdrawal (IDCW);16.3528;01-Mar-2024
100787;INF903J01HZ9;INF903J01ID4;Sundaram Corporate Bond Fund Regular Plan - Half yearly Income Distribution cum Capital Withdrawal (IDCW);16.6357;01-Mar-2024
100785;INF903J01HX4;INF903J01IB8;Sundaram Corporate Bond Fund Regular Plan - Monthly Income Distribution cum Capital Withdrawal (IDCW);15.7548;01-Mar-2024
100786;INF903J01HY2;INF903J01IC6;Sundaram Corporate Bond Fund Regular Plan - Quarterly Income Distribution cum Capital Withdrawal (IDCW);17.9465;01-Mar-2024
100789;INF903J01HW6;-;Sundaram Corporate Bond Fund Regular Plan- Growth;36.0385;01-Mar-2024
 
Tata Mutual Fund
 
149361;INF277KA1224;-;Tata Corporate Bond Fund-Direct Plan-Growth;11.2605;01-Mar-2024
149364;INF277KA1240;-;Tata Corporate Bond Fund-Direct Plan-IDCW Monthly Payout;11.2605;01-Mar-2024
149357;-;INF277KA1273;Tata Corporate Bond Fund-Direct Plan-IDCW Monthly Reinvestment;11.2605;01-Mar-2024
149355;INF277KA1232;-;Tata Corporate Bond Fund-Direct Plan-IDCW Periodic Payout;11.2605;01-Mar-2024
149356;-;INF277KA1265;Tata Corporate Bond Fund-Direct Plan-IDCW Periodic Reinvestment;11.2605;01-Mar-2024
149362;INF277KA1257;-;Tata Corporate Bond Fund-Direct Plan-IDCW Quarterly Payout;11.2605;01-Mar-2024
149358;-;INF277KA1281;Tata Corporate Bond Fund-Direct Plan-IDCW Quarterly Reinvestment;11.2605;01-Mar-2024
149351;INF277KA1299;-;Tata Corporate Bond Fund-Regular Plan-Growth;11.1096;01-Mar-2024
149353;INF277KA1315;-;Tata Corporate Bond Fund-Regular Plan-IDCW Monthly Payout;11.1096;01-Mar-2024
149363;-;INF277KA1349;Tata Corporate Bond Fund-Regular Plan-IDCW Monthly Reinvestment;11.1096;01-Mar-2024
149360;INF277KA1307;-;Tata Corporate Bond Fund-Regular Plan-IDCW Periodic Payout;11.1096;01-Mar-2024
